year,state,month,avg_wind_speed_mph,avg_rainfall_in,max_temperature_f,palmer_hydrological_drought_index,avg_humidity_pct
2012,DE,11,11.9,3.64,52.4,-1.72,72
2012,DE,12,11.5,4.23,38.8,2.3,78
2013,DE,1,12.0,4.28,35.2,1.97,73
2013,DE,2,11.4,4.72,42.6,0.21,71
2013,DE,3,12.1,2.88,57.0,-1.57,63
2013,DE,4,12.6,1.92,57.9,-2.2,53
2013,DE,5,9.4,5.39,72.0,-1.13,61
2013,DE,6,9.9,4.32,84.4,-2.37,62
2013,DE,7,8.3,2.21,89.2,-0.56,64
2013,DE,8,8.0,2.55,86.2,-2.34,75
2013,DE,9,9.4,5.66,77.6,-0.28,66
2013,DE,10,9.1,4.49,66.0,1.24,66
2013,DE,11,12.4,2.33,51.8,-1.73,76
2013,DE,12,10.5,5.23,44.2,-0.07,74
2014,DE,1,11.0,5.11,39.5,1.37,72
2014,DE,2,12.1,4.12,47.9,-0.15,67
2014,DE,3,13.0,6.24,48.8,0.1,68
2014,DE,4,12.0,3.35,65.3,2.27,56
2014,DE,5,9.4,4.15,74.1,0.66,58
2014,DE,6,9.6,5.32,81.2,-0.28,72
2014,DE,7,8.7,2.51,89.3,-1.47,62
2014,DE,8,9.1,2.22,80.0,-2.37,69
2014,DE,9,9.1,3.22,77.7,0.28,72
2014,DE,10,9.3,2.15,67.0,-1.73,78
2014,DE,11,12.9,5.3,60.8,1.23,72
2014,DE,12,10.4,3.45,47.2,1.62,63
2015,DE,1,11.4,5.05,44.7,-1.68,61
2015,DE,2,12.1,1.91,47.0,-2.1,69
2015,DE,3,14.5,3.22,49.4,2.57,57
2015,DE,4,10.8,3.11,64.7,0.19,58
2015,DE,5,11.6,5.85,78.6,2.2,59
2015,DE,6,10.6,3.38,86.2,0.4,71
2015,DE,7,8.6,2.59,87.3,1.53,75
2015,DE,8,10.0,2.57,79.1,0.91,74
2015,DE,9,8.4,2.83,78.1,1.93,71
2015,DE,10,11.7,3.27,65.8,-0.95,78
2015,DE,11,11.3,2.96,56.9,2.1,71
2015,DE,12,12.2,4.0,46.5,1.35,64
1992,FL,1,9.6,1.88,70.7,2.28,75
1992,FL,2,11.5,3.46,71.9,-2.0,80
1992,FL,3,10.4,2.91,72.5,2.34,60
1992,FL,4,11.1,2.15,77.7,2.14,61
1992,FL,5,9.6,2.68,81.8,-0.08,59
1992,FL,6,7.4,5.29,93.7,2.6,78
1992,FL,7,8.7,11.82,90.5,1.43,70
1992,FL,8,8.0,10.24,89.1,0.61,77
1992,FL,9,6.8,7.86,87.3,2.11,74
1992,FL,10,9.8,4.72,82.1,1.6,73
1992,FL,11,10.8,1.63,77.1,2.44,76
1992,FL,12,10.0,2.47,73.3,-1.13,75
1993,FL,1,9.5,1.6,69.9,2.48,69
1993,FL,2,11.2,1.73,74.4,2.58,66
1993,FL,3,11.2,3.68,74.1,1.91,63
1993,FL,4,10.9,3.35,82.7,-1.39,59
1993,FL,5,8.8,4.17,88.0,-0.66,72
1993,FL,6,8.9,4.89,90.5,0.76,64
1993,FL,7,6.4,8.29,90.9,-1.83,78
1993,FL,8,8.4,7.01,89.4,0.43,70
1993,FL,9,7.6,7.32,83.9,-1.58,71
1993,FL,10,10.2,4.05,81.2,1.93,73
1993,FL,11,10.8,2.69,71.8,0.34,75
1993,FL,12,8.1,2.71,73.6,1.29,83
1994,FL,1,8.8,3.65,71.1,0.71,75
1994,FL,2,9.7,2.35,73.8,1.82,65
1994,FL,3,10.6,4.54,75.6,2.54,76
1994,FL,4,9.7,3.15,82.8,-1.08,65
1994,FL,5,8.3,5.0,90.5,-2.47,60
1994,FL,6,8.3,5.58,94.9,-1.38,80
1994,FL,7,6.3,5.55,96.5,2.02,70
1994,FL,8,7.8,5.08,94.6,0.11,72
1994,FL,9,6.6,9.81,85.5,-1.61,73
1994,FL,10,9.1,2.61,83.0,1.92,72
1994,FL,11,9.9,3.46,78.2,-2.29,82
1994,FL,12,9.1,2.48,74.2,1.7,72
1995,FL,1,9.8,1.99,76.1,-1.78,79
1995,FL,2,11.4,3.66,70.3,-0.42,70
1995,FL,3,11.7,3.61,81.6,-0.2,62
1995,FL,4,11.4,3.05,82.4,0.62,63
1995,FL,5,9.3,4.84,81.5,0.56,73
1995,FL,6,7.8,4.27,88.9,2.26,69
1995,FL,7,7.0,7.17,93.1,-0.71,82
1995,FL,8,5.9,8.4,96.2,-0.17,73
1995,FL,9,7.5,5.65,93.2,-1.33,77
1995,FL,10,8.0,4.09,87.7,1.97,71
1995,FL,11,9.5,3.39,76.9,1.65,74
1995,FL,12,9.0,3.15,71.6,0.21,71
1996,FL,1,10.5,3.44,74.6,2.29,82
1996,FL,2,8.8,3.48,73.7,1.17,74
1996,FL,3,11.9,4.79,77.2,1.96,68
1996,FL,4,10.9,1.66,82.0,-0.4,70
1996,FL,5,10.1,2.57,82.6,-0.76,60
1996,FL,6,9.3,4.34,85.5,-0.12,75
1996,FL,7,8.6,6.31,94.3,2.54,72
1996,FL,8,6.8,7.71,90.4,1.8,72
1996,FL,9,7.4,9.63,92.0,-1.65,75
1996,FL,10,9.7,4.29,83.2,1.49,70
1996,FL,11,8.9,3.61,73.6,0.47,67
1996,FL,12,9.2,3.47,74.7,-2.21,81
1997,FL,1,10.7,3.22,75.9,-0.18,73
1997,FL,2,10.3,1.59,66.7,-1.12,68
1997,FL,3,10.3,3.05,77.0,1.89,62
1997,FL,4,10.7,3.57,81.3,-1.76,71
1997,FL,5,10.7,2.93,81.4,0.13,60
1997,FL,6,8.6,8.27,85.3,2.52,64
1997,FL,7,6.6,11.21,86.4,1.99,76
1997,FL,8,8.0,6.86,88.1,-0.44,70
1997,FL,9,6.7,8.44,86.9,-0.62,76
1997,FL,10,8.7,3.78,79.2,-1.27,77
1997,FL,11,9.3,2.03,76.6,0.3,80
1997,FL,12,9.5,1.6,67.1,1.75,74
1998,FL,1,9.7,2.34,73.6,0.37,83
1998,FL,2,8.8,3.61,71.5,1.11,70
1998,FL,3,10.9,4.62,75.5,0.67,68
1998,FL,4,10.8,1.58,76.8,-2.36,59
1998,FL,5,9.7,2.16,82.3,1.55,62
1998,FL,6,6.9,4.25,84.2,1.63,78
1998,FL,7,6.1,10.05,92.4,-1.85,70
1998,FL,8,6.1,5.3,85.9,1.27,73
1998,FL,9,7.8,3.64,88.6,-1.18,84
1998,FL,10,8.8,3.38,86.5,-0.5,65
1998,FL,11,9.9,1.42,76.0,-1.47,77
1998,FL,12,8.9,1.27,76.0,-0.77,72
1999,FL,1,10.6,4.03,73.3,-1.91,72
1999,FL,2,11.6,2.96,68.2,1.31,77
1999,FL,3,10.4,6.09,81.5,-0.63,68
1999,FL,4,10.9,3.72,86.6,-1.56,66
1999,FL,5,10.7,3.36,91.6,1.05,71
1999,FL,6,7.2,7.0,84.3,1.72,78
1999,FL,7,9.0,11.14,95.4,1.78,77
1999,FL,8,7.0,11.91,95.0,1.07,71
1999,FL,9,7.0,5.33,90.2,-1.89,78
1999,FL,10,8.9,3.88,85.5,-1.78,74
1999,FL,11,8.1,2.71,82.2,-0.11,71
1999,FL,12,9.9,2.23,73.5,-0.77,84
2000,FL,1,10.7,2.99,68.6,2.61,69
2000,FL,2,9.2,2.81,69.3,1.06,78
2000,FL,3,10.4,5.92,82.2,1.08,63
2000,FL,4,11.9,3.27,85.2,-1.07,63
2000,FL,5,7.8,4.13,92.0,-1.45,68
2000,FL,6,8.9,11.85,88.9,-1.75,76
2000,FL,7,8.2,9.16,86.7,2.72,74
2000,FL,8,7.2,8.1,96.0,-1.02,82
2000,FL,9,7.2,10.22,90.4,0.7,69
2000,FL,10,9.0,4.47,81.0,-1.69,74
2000,FL,11,8.7,2.33,71.9,-1.3,69
2000,FL,12,8.2,3.64,73.2,-1.48,82
2001,FL,1,10.6,1.85,69.2,-1.17,83
2001,FL,2,9.8,4.22,75.5,-0.33,66
2001,FL,3,10.1,5.17,76.7,2.01,65
2001,FL,4,10.9,3.0,80.0,-0.25,64
2001,FL,5,10.6,3.92,92.3,2.34,71
2001,FL,6,7.9,8.59,85.4,0.51,72
2001,FL,7,7.4,10.68,86.3,2.56,74
2001,FL,8,7.1,9.98,90.4,-0.65,74
2001,FL,9,7.7,5.7,90.8,2.33,81
2001,FL,10,9.8,3.43,86.3,-0.09,71
2001,FL,11,10.2,2.63,73.2,-0.42,77
2001,FL,12,8.5,1.62,66.6,1.69,71
2002,FL,1,9.0,3.13,65.0,-1.61,69
2002,FL,2,9.0,4.6,77.0,-0.87,79
2002,FL,3,10.8,3.91,78.0,-1.88,69
2002,FL,4,10.5,3.1,86.7,0.46,59
2002,FL,5,8.2,3.94,85.1,-2.06,58
2002,FL,6,8.4,7.34,93.1,0.62,75
2002,FL,7,7.2,5.51,87.0,0.88,71
2002,FL,8,7.0,6.68,89.3,-0.62,79
2002,FL,9,7.1,7.33,94.1,-0.21,82
2002,FL,10,9.7,3.38,88.4,1.94,71
2002,FL,11,8.9,1.7,70.6,0.55,78
2002,FL,12,10.3,1.25,67.0,0.36,74
2003,FL,1,8.3,1.58,73.1,0.04,84
2003,FL,2,8.9,3.38,71.0,2.52,81
2003,FL,3,10.0,5.48,73.7,2.42,76
2003,FL,4,11.0,3.91,81.8,-1.42,71
2003,FL,5,8.6,3.45,82.3,-0.91,73
2003,FL,6,9.3,5.14,85.0,0.63,80
2003,FL,7,6.0,5.35,93.0,1.45,73
2003,FL,8,7.5,4.89,92.8,-1.98,75
2003,FL,9,7.4,8.58,84.0,2.44,80
2003,FL,10,9.1,2.97,85.0,-0.29,68
2003,FL,11,8.4,1.84,76.0,-1.88,66
2003,FL,12,7.9,1.68,71.4,-2.03,75
2004,FL,1,8.1,2.39,73.3,-1.87,74
2004,FL,2,9.8,2.3,70.5,1.65,74
2004,FL,3,9.6,3.47,76.4,0.92,64
2004,FL,4,10.3,2.65,84.2,-2.25,61
2004,FL,5,10.6,3.13,91.5,1.83,72
2004,FL,6,7.4,8.4,86.9,1.33,73
2004,FL,7,8.4,11.34,92.9,0.62,77
2004,FL,8,7.5,10.43,91.3,-0.08,82
2004,FL,9,7.4,4.87,91.3,-0.57,75
2004,FL,10,8.1,2.18,83.7,-0.46,79
2004,FL,11,10.2,2.07,72.7,2.23,70
2004,FL,12,9.9,2.9,75.8,-0.03,83
2005,FL,1,10.5,2.72,75.0,0.51,76
2005,FL,2,11.3,3.82,78.4,1.97,79
2005,FL,3,10.2,5.3,79.0,-0.97,70
2005,FL,4,11.2,3.6,87.7,2.0,65
2005,FL,5,10.7,3.01,86.8,0.11,58
2005,FL,6,7.2,5.48,90.5,0.89,80
2005,FL,7,7.3,9.36,90.4,-0.42,74
2005,FL,8,5.9,12.43,96.4,-1.94,84
2005,FL,9,8.0,9.92,92.0,1.16,73
2005,FL,10,8.5,2.03,78.0,1.74,77
2005,FL,11,8.6,1.79,77.9,-1.37,80
2005,FL,12,8.1,1.61,71.7,-1.86,76
2006,FL,1,10.6,1.79,72.5,1.94,83
2006,FL,2,8.7,3.83,77.3,-1.14,73
2006,FL,3,10.5,2.66,76.8,0.15,69
2006,FL,4,11.0,3.52,80.3,1.71,59
2006,FL,5,10.0,2.45,91.6,0.99,67
2006,FL,6,8.2,10.1,93.9,1.9,72
2006,FL,7,8.7,10.76,88.4,-0.08,75
2006,FL,8,8.2,10.07,90.3,-1.95,79
2006,FL,9,7.9,3.67,85.1,0.87,79
2006,FL,10,7.5,2.11,79.0,0.87,68
2006,FL,11,11.0,3.18,77.3,-0.17,70
2006,FL,12,10.4,3.42,73.0,-0.51,76
2007,FL,1,10.1,3.9,72.8,0.64,79
2007,FL,2,9.8,4.22,67.5,-1.75,66
2007,FL,3,10.4,5.23,73.3,1.43,62
2007,FL,4,9.2,1.47,78.2,1.27,61
2007,FL,5,9.5,3.0,86.7,-0.04,71
2007,FL,6,7.4,7.45,84.8,-0.12,78
2007,FL,7,6.0,4.78,86.3,1.84,81
2007,FL,8,6.8,5.41,94.2,-0.62,84
2007,FL,9,7.6,7.99,84.2,2.36,77
2007,FL,10,7.5,3.08,85.1,0.95,69
2007,FL,11,10.0,2.42,81.1,0.79,67
2007,FL,12,9.7,2.75,76.7,2.08,79
2008,FL,1,8.6,4.1,66.4,2.2,78
2008,FL,2,10.4,2.2,68.4,2.1,74
2008,FL,3,12.5,4.08,73.1,1.33,71
2008,FL,4,11.3,3.84,87.8,1.13,60
2008,FL,5,9.2,4.49,82.6,0.54,65
2008,FL,6,8.4,5.1,91.3,-1.63,76
2008,FL,7,6.9,9.79,85.6,1.57,78
2008,FL,8,7.2,11.43,87.9,1.87,82
2008,FL,9,7.2,10.19,92.7,1.89,72
2008,FL,10,7.5,2.15,87.8,-0.61,72
2008,FL,11,10.8,1.44,70.8,2.29,74
2008,FL,12,10.3,3.12,67.1,0.01,72
2009,FL,1,10.0,1.91,74.6,1.66,79
2009,FL,2,11.6,1.59,76.1,-1.14,75
2009,FL,3,11.5,3.43,74.6,0.21,70
2009,FL,4,11.4,2.18,84.6,-0.76,59
2009,FL,5,10.5,3.56,83.1,0.71,74
2009,FL,6,7.8,8.06,93.4,2.65,68
2009,FL,7,6.8,7.62,97.6,0.83,81
2009,FL,8,8.0,5.76,86.5,0.34,77
2009,FL,9,8.4,7.43,86.8,-1.6,73
2009,FL,10,8.7,1.67,86.7,0.96,78
2009,FL,11,8.9,2.43,80.4,-0.29,73
2009,FL,12,10.4,3.37,68.2,2.57,83
2010,FL,1,8.8,3.44,72.5,1.42,70
2010,FL,2,11.6,2.4,71.8,-0.95,65
2010,FL,3,11.0,4.22,77.6,-1.15,76
2010,FL,4,12.0,1.7,77.8,0.69,63
2010,FL,5,8.4,2.29,89.8,0.19,66
2010,FL,6,9.5,5.32,85.0,-0.94,67
2010,FL,7,6.6,4.37,87.1,2.29,73
2010,FL,8,6.8,9.02,88.6,0.94,79
2010,FL,9,8.4,6.93,88.5,-1.68,70
2010,FL,10,8.1,2.02,82.0,1.69,71
2010,FL,11,10.2,3.53,76.7,-0.13,76
2010,FL,12,9.0,1.88,69.5,-1.49,69
2011,FL,1,9.7,2.85,74.7,-1.74,81
2011,FL,2,8.8,3.33,73.2,-0.58,69
2011,FL,3,9.6,4.1,72.2,2.51,70
2011,FL,4,11.7,3.67,81.8,2.41,65
2011,FL,5,9.3,3.39,88.5,-1.07,65
2011,FL,6,8.8,11.34,89.5,-1.48,65
2011,FL,7,7.0,7.81,91.1,1.27,79
2011,FL,8,7.1,11.7,91.7,1.95,78
2011,FL,9,6.8,9.17,93.7,1.8,75
2011,FL,10,9.0,4.2,81.9,2.12,71
2011,FL,11,10.0,1.98,74.8,2.44,80
2011,FL,12,9.7,2.8,69.0,1.31,81
2012,FL,1,10.9,2.31,68.7,1.12,77
2012,FL,2,11.3,3.81,70.0,-0.17,66
2012,FL,3,10.2,5.84,76.6,-1.61,70
2012,FL,4,11.5,3.89,79.3,2.02,60
2012,FL,5,10.4,1.8,83.3,-0.78,65
2012,FL,6,8.1,10.97,89.3,-0.1,75
2012,FL,7,8.0,11.59,87.5,2.06,80
2012,FL,8,7.7,6.43,96.7,0.44,84
2012,FL,9,8.7,9.04,92.9,-1.83,74
2012,FL,10,9.4,3.53,87.6,-1.19,66
2012,FL,11,10.2,1.86,76.4,1.35,72
2012,FL,12,10.2,1.68,72.7,-0.56,73
2013,FL,1,8.2,3.4,75.7,0.7,75
2013,FL,2,10.5,3.42,78.2,-1.3,77
2013,FL,3,11.4,2.77,80.0,1.69,74
2013,FL,4,10.6,3.59,87.2,-1.12,63
2013,FL,5,10.6,4.11,83.4,-0.54,70
2013,FL,6,6.8,10.51,89.6,0.16,71
2013,FL,7,7.2,8.08,97.6,2.33,70
2013,FL,8,8.2,10.97,93.4,-0.33,71
2013,FL,9,9.0,9.98,94.7,2.16,76
2013,FL,10,8.5,2.58,89.1,-1.37,75
2013,FL,11,10.2,2.13,73.8,2.33,75
2013,FL,12,9.6,3.66,72.8,2.48,80
2014,FL,1,9.6,3.6,69.1,1.16,74
2014,FL,2,10.0,3.64,72.8,2.33,74
2014,FL,3,12.3,2.14,79.8,-1.94,68
2014,FL,4,11.6,2.62,80.9,1.04,59
2014,FL,5,9.4,3.1,91.0,-0.85,68
2014,FL,6,7.0,5.85,87.7,-0.33,78
2014,FL,7,8.1,8.02,97.6,-1.88,74
2014,FL,8,8.0,6.76,88.3,2.8,69
2014,FL,9,7.1,7.04,90.6,0.01,79
2014,FL,10,9.7,2.46,80.0,-0.11,76
2014,FL,11,10.6,2.02,71.9,-1.18,67
2014,FL,12,9.6,3.6,67.5,1.23,81
2015,FL,1,8.9,3.06,72.7,1.23,70
2015,FL,2,8.9,2.59,78.4,-1.76,79
2015,FL,3,10.0,4.0,74.7,-1.69,74
2015,FL,4,11.8,3.72,85.1,-1.84,59
2015,FL,5,9.0,3.07,87.0,0.01,60
2015,FL,6,7.4,11.49,88.7,-1.78,70
2015,FL,7,8.5,9.21,97.5,-1.65,74
2015,FL,8,5.7,7.77,86.3,-0.49,81
2015,FL,9,7.0,8.74,90.7,-0.38,69
2015,FL,10,9.7,4.61,86.8,-1.58,70
2015,FL,11,10.1,2.6,70.8,2.25,78
2015,FL,12,10.6,2.5,70.5,1.46,76
1992,GA,1,7.0,6.23,54.1,-1.48,74
1992,GA,2,10.3,5.39,52.4,-1.4,70
1992,GA,3,11.2,5.56,68.3,-0.21,55
1992,GA,4,9.7,4.95,68.3,0.58,62
1992,GA,5,7.1,4.21,75.2,1.17,64
1992,GA,6,5.8,2.39,86.4,-0.6,70
1992,GA,7,6.5,5.98,91.4,-2.07,79
1992,GA,8,6.1,3.78,93.9,-2.23,69
1992,GA,9,7.9,4.54,80.2,1.03,80
1992,GA,10,6.5,2.68,75.9,1.09,68
1992,GA,11,7.4,2.79,60.1,-1.32,65
1992,GA,12,9.6,4.49,58.4,-1.15,72
1993,GA,1,7.6,4.25,58.1,-1.16,76
1993,GA,2,8.3,5.2,54.8,0.09,64
1993,GA,3,11.0,9.19,68.3,0.37,66
1993,GA,4,8.1,5.52,76.3,0.04,54
1993,GA,5,8.6,2.95,85.1,-0.2,57
1993,GA,6,8.1,5.45,92.9,2.4,73
1993,GA,7,8.0,7.18,92.1,-0.88,66
1993,GA,8,7.1,3.9,94.7,-1.15,70
1993,GA,9,6.5,5.11,83.2,1.09,75
1993,GA,10,8.2,4.41,78.5,-1.25,73
1993,GA,11,8.4,6.22,66.0,0.3,67
1993,GA,12,8.0,6.15,55.9,-0.84,71
1994,GA,1,8.9,3.59,56.1,1.51,71
1994,GA,2,8.4,7.06,57.9,1.3,69
1994,GA,3,10.5,3.3,59.6,-0.83,56
1994,GA,4,8.7,5.47,71.5,1.63,50
1994,GA,5,6.7,3.1,78.8,-1.46,65
1994,GA,6,6.2,2.63,86.9,-1.9,69
1994,GA,7,5.5,3.7,86.8,0.98,71
1994,GA,8,5.6,3.92,90.9,1.63,73
1994,GA,9,6.9,4.96,77.2,-2.38,82
1994,GA,10,6.8,4.33,69.3,1.41,76
1994,GA,11,9.8,5.8,66.1,2.21,68
1994,GA,12,8.1,5.32,60.7,1.53,71
1995,GA,1,8.3,4.89,55.5,-0.76,63
1995,GA,2,9.3,7.0,55.2,0.55,59
1995,GA,3,10.6,4.74,66.1,-1.05,55
1995,GA,4,10.7,4.75,74.5,0.07,60
1995,GA,5,8.8,3.03,84.1,-2.42,69
1995,GA,6,8.6,3.17,83.0,-0.16,68
1995,GA,7,8.2,7.58,93.4,-2.45,75
1995,GA,8,5.6,4.64,95.1,-0.16,82
1995,GA,9,8.4,3.68,86.2,-0.37,69
1995,GA,10,8.4,2.0,74.7,0.35,60
1995,GA,11,8.0,2.48,60.0,1.21,70
1995,GA,12,9.3,3.4,52.0,-1.98,78
1996,GA,1,8.6,4.93,47.7,2.56,69
1996,GA,2,10.1,3.16,60.3,0.29,60
1996,GA,3,11.8,8.11,63.2,-1.58,58
1996,GA,4,10.7,3.63,72.9,0.92,54
1996,GA,5,8.3,5.12,80.1,2.35,64
1996,GA,6,6.3,4.93,83.0,-1.34,77
1996,GA,7,5.8,6.14,94.7,0.36,65
1996,GA,8,6.7,4.94,93.6,1.37,82
1996,GA,9,7.6,3.06,81.0,1.79,82
1996,GA,10,8.6,3.17,78.3,2.39,61
1996,GA,11,9.1,3.35,64.5,1.89,64
1996,GA,12,9.9,4.06,58.2,1.04,71
1997,GA,1,8.4,3.14,52.0,-0.9,73
1997,GA,2,8.8,6.33,52.1,-1.23,58
1997,GA,3,11.4,5.44,66.2,-2.08,61
1997,GA,4,10.0,5.77,71.3,-1.15,56
1997,GA,5,8.1,4.5,81.4,-0.14,67
1997,GA,6,7.6,6.11,82.2,-0.81,64
1997,GA,7,6.0,3.61,93.4,-1.51,67
1997,GA,8,5.7,2.29,94.4,-2.41,76
1997,GA,9,6.5,2.24,83.3,2.33,80
1997,GA,10,9.1,2.24,78.9,-1.76,62
1997,GA,11,7.6,4.69,62.2,-2.26,71
1997,GA,12,8.0,5.78,50.3,1.02,70
1998,GA,1,8.4,5.06,52.7,-1.43,69
1998,GA,2,9.8,4.02,62.4,0.87,64
1998,GA,3,11.1,5.13,70.1,1.88,54
1998,GA,4,9.5,2.54,78.1,-1.11,64
1998,GA,5,9.0,2.03,74.9,0.17,69
1998,GA,6,7.7,5.3,81.9,2.48,74
1998,GA,7,7.4,6.1,92.2,-1.29,65
1998,GA,8,6.3,2.22,84.8,-0.71,74
1998,GA,9,8.1,3.28,88.6,0.93,68
1998,GA,10,8.2,2.01,72.3,-1.22,62
1998,GA,11,8.6,2.92,63.9,2.24,69
1998,GA,12,9.9,3.02,49.5,0.19,65
1999,GA,1,9.9,7.1,53.5,-2.33,74
1999,GA,2,7.8,3.1,62.0,-1.0,64
1999,GA,3,10.9,6.57,68.2,-2.25,66
1999,GA,4,9.7,2.07,74.6,-0.79,63
1999,GA,5,6.8,1.94,81.7,-1.0,55
1999,GA,6,8.6,3.35,88.3,0.96,62
1999,GA,7,6.8,4.37,89.8,2.15,74
1999,GA,8,7.4,3.07,86.0,2.0,73
1999,GA,9,7.3,3.3,83.7,0.82,79
1999,GA,10,7.0,3.52,71.5,-2.47,62
1999,GA,11,8.8,3.92,58.8,-0.32,66
1999,GA,12,9.5,3.73,57.1,1.23,76
2000,GA,1,9.1,3.86,49.7,-0.72,66
2000,GA,2,10.7,6.6,63.0,2.06,68
2000,GA,3,9.0,7.57,70.7,-1.32,55
2000,GA,4,9.6,2.85,76.3,-1.14,58
2000,GA,5,8.5,2.62,78.5,-2.5,67
2000,GA,6,8.0,5.57,84.4,2.46,75
2000,GA,7,7.1,5.03,87.0,-1.38,79
2000,GA,8,7.1,3.44,89.5,-1.22,76
2000,GA,9,6.9,4.3,88.3,-0.3,76
2000,GA,10,9.1,4.77,77.2,-2.2,75
2000,GA,11,8.6,4.93,68.6,-0.19,75
2000,GA,12,7.3,3.84,60.6,-1.22,73
2001,GA,1,9.5,3.25,50.1,1.06,69
2001,GA,2,9.1,3.12,60.8,0.87,70
2001,GA,3,10.8,5.18,60.7,-0.03,68
2001,GA,4,9.8,3.2,75.4,1.56,62
2001,GA,5,7.5,5.57,82.9,-0.49,70
2001,GA,6,6.3,6.12,83.0,-0.55,71
2001,GA,7,6.5,5.19,88.4,0.9,72
2001,GA,8,5.5,3.67,86.7,-1.05,67
2001,GA,9,7.3,3.94,84.8,-1.81,69
2001,GA,10,6.6,3.02,68.0,1.65,75
2001,GA,11,8.5,2.77,67.8,-1.41,67
2001,GA,12,8.6,6.6,52.9,-1.8,75
2002,GA,1,9.8,3.88,55.4,1.22,75
2002,GA,2,8.1,6.77,57.6,1.09,61
2002,GA,3,10.6,7.15,63.2,-1.29,55
2002,GA,4,9.1,5.88,73.6,0.96,54
2002,GA,5,8.4,5.45,76.5,-1.75,68
2002,GA,6,6.8,5.16,89.6,2.24,62
2002,GA,7,8.4,7.16,91.2,-0.0,79
2002,GA,8,5.1,3.31,85.5,-1.69,70
2002,GA,9,6.0,3.5,87.2,-1.76,80
2002,GA,10,8.1,4.0,76.7,2.32,69
2002,GA,11,9.3,2.46,60.2,2.52,63
2002,GA,12,7.5,6.67,54.2,1.74,68
2003,GA,1,7.6,7.25,52.0,1.53,78
2003,GA,2,8.8,6.12,53.2,-2.09,68
2003,GA,3,11.0,4.27,65.1,-1.51,56
2003,GA,4,10.7,3.79,73.2,2.06,58
2003,GA,5,7.2,2.02,75.8,-2.34,59
2003,GA,6,7.0,6.16,93.1,1.31,62
2003,GA,7,6.1,4.57,87.8,-0.82,79
2003,GA,8,6.3,5.73,86.3,1.79,83
2003,GA,9,8.8,3.46,80.2,0.62,77
2003,GA,10,8.0,1.88,75.8,-0.12,70
2003,GA,11,8.4,2.96,60.4,2.49,65
2003,GA,12,8.3,6.62,56.5,-1.37,70
2004,GA,1,8.8,2.71,55.0,-1.71,62
2004,GA,2,10.5,2.8,59.1,1.84,68
2004,GA,3,11.3,4.1,69.2,-0.9,57
2004,GA,4,10.4,2.26,67.5,2.33,64
2004,GA,5,8.3,3.75,82.8,-1.13,56
2004,GA,6,6.8,4.78,86.5,-2.09,67
2004,GA,7,8.4,4.1,87.1,0.12,75
2004,GA,8,6.4,5.56,88.5,1.13,81
2004,GA,9,7.0,4.32,81.0,0.17,70
2004,GA,10,8.7,3.89,76.2,2.19,73
2004,GA,11,10.3,2.22,62.0,1.95,65
2004,GA,12,8.4,4.33,51.1,-1.36,78
2005,GA,1,8.3,5.01,52.9,-0.53,68
2005,GA,2,8.4,4.57,60.9,0.5,69
2005,GA,3,10.3,5.02,64.9,2.47,54
2005,GA,4,9.2,4.94,73.9,-1.34,56
2005,GA,5,9.5,4.48,78.3,-1.75,65
2005,GA,6,7.8,2.46,82.9,-1.93,64
2005,GA,7,6.0,3.06,91.0,-0.61,74
2005,GA,8,7.0,6.43,87.4,1.36,67
2005,GA,9,7.2,5.46,84.1,1.79,82
2005,GA,10,9.0,2.58,70.5,-0.39,67
2005,GA,11,7.6,2.96,62.0,1.6,63
2005,GA,12,7.9,4.83,51.8,1.57,74
2006,GA,1,8.5,6.38,58.1,2.34,64
2006,GA,2,10.0,3.02,62.3,0.17,62
2006,GA,3,11.8,4.48,60.8,1.02,68
2006,GA,4,10.6,4.1,77.9,-0.88,57
2006,GA,5,8.0,3.72,83.0,0.37,69
2006,GA,6,7.3,4.43,91.7,2.55,72
2006,GA,7,7.0,2.92,92.6,-2.33,77
2006,GA,8,7.9,6.03,94.9,-1.92,77
2006,GA,9,6.4,2.66,77.9,-0.06,80
2006,GA,10,7.7,4.35,68.8,1.63,73
2006,GA,11,7.6,5.75,59.8,-0.33,67
2006,GA,12,9.4,5.86,52.8,2.38,77
2007,GA,1,7.7,2.8,58.3,1.7,67
2007,GA,2,8.8,3.44,61.9,0.14,61
2007,GA,3,11.5,4.48,63.9,1.24,63
2007,GA,4,9.3,4.25,70.5,-1.66,60
2007,GA,5,9.0,4.78,82.8,-1.25,68
2007,GA,6,6.1,3.69,87.6,0.49,66
2007,GA,7,7.4,3.9,87.5,-1.97,67
2007,GA,8,6.4,3.72,93.7,-1.89,70
2007,GA,9,8.2,2.8,81.6,0.65,78
2007,GA,10,6.5,1.71,68.2,1.68,76
2007,GA,11,8.7,2.54,59.5,1.56,76
2007,GA,12,7.0,3.59,51.5,1.73,66
2008,GA,1,9.9,4.02,54.1,-1.64,73
2008,GA,2,10.7,3.72,55.1,-2.36,63
2008,GA,3,11.2,5.53,61.7,-2.08,64
2008,GA,4,10.4,4.99,76.0,-1.84,64
2008,GA,5,6.7,4.07,84.1,-0.87,56
2008,GA,6,7.6,2.1,91.5,1.05,72
2008,GA,7,5.6,4.1,91.8,1.64,70
2008,GA,8,5.2,3.03,92.9,1.79,81
